id,text,cleaned_text_with_stop_words_removal,label
1303711622167371776,"Nepal Army has categorically stated it will not guard exits/entry points into Kathmandu Valley. In a democracy, civilian adminstration must function. Nepal Army is venerable institution. People have elected governments to govern not to abdicate responsibility.",nepal armi categor state guard exitsentri point kathmandu valley democraci civilian adminstr must function nepal armi vener institut peopl elect govern govern abdic respons,neutral
1303711379572928513,Government of Nepal has thus surrendered to the corona pandemic. God bless us,govern nepal thu surrend corona pandem god bless us,positive
1303708110733811717,@NoNext_Question This communist government is going to end Nepal soon.,communist govern go end nepal soon,neutral
1303697755647303681,"Nepal will then be isolated completely from foreign touches, why the government did nt control borders properly? Did they not realize that Nepal cant have lockdown since many people will die of hunger, yet they only copied foreign not utilizing our own geographical advantages",nepal isol complet foreign touch govern nt control border properli realiz nepal cant lockdown sinc mani peopl die hunger yet copi foreign util geograph advantag,negative
1303696250294792194,Lanslides and floods are causing higher direct damage to #Nepal's GDP than #Covid19. Department of Forest &amp; Soil Conservation has devised an inexpensive technology to cut down the loss. Congratulations to the government and stake holders ! #Landslide2020 https://t.co/DrZgegxUQN,lanslid flood caus higher direct damag gdp depart forest amp soil conserv devis inexpens technolog cut loss congratul govern stake holder,negative
1303691095109332992,"@AmanSRKFan_ @KanganaTeam You #naugthty when your home will demolish by government for some wrong word with out obeying #HC order..then definitely not only you , everybody should go to #nepal",home demolish govern wrong word obey orderthen definit everybodi go,negative
1303686486588403712,"The government had selected Zurich AG among six other bidders for the airport’s construction. NIB has estimated a cost of Rs 3,00,00,00,00,000 (three hundred billion) to construct the Nijgadh International Airport. #savetrees #savespecies #Nepal #kathmandu #savespecies",govern select zurich ag among six bidder airport construct nib estim cost rs 300000000000 three hundr billion construct nijgadh intern airport,neutral
1303684160612073472,New post (Mount Everest: Nepal's government shuts off mountain amid virus outbreak) has been published on Som2ny Network - https://t.co/p215K84BKw https://t.co/rCCLOuGyuN,new post mount everest nepal govern shut mountain amid viru outbreak publish som2ni network,neutral
1303682004614098946,"@ISHRglobal #HRCpledging Thank you, ambassador of #Nepal for participating. We would like to ask you about commitment and measures to protect refugees of Tibetan origin in your country, long-time staying and newly arriving through the government of Nepal. Thank you.",thank ambassador particip would like ask commit measur protect refuge tibetan origin countri longtim stay newli arriv govern nepal thank,positive
1303680811024211968,.@ISHRglobal #HRCpledging qu. for #Nepal: 2 UN Special Procedures requested to visit Nepal (in 2006 and 2012). The government of Nepal has not responded to these requests. Is there a plan to submit a reply and to ensure that these visits can be carried out as soon as possible?,qu 2 un special procedur request visit nepal 2006 2012 govern nepal respond request plan submit repli ensur visit carri soon possibl,positive
1303680634062172161,@ekantipur_com @thapagk this man has criticized the PM @PM_Nepal and the government of Nepal more than anyone else since New government has formed.,man critic pm govern nepal anyon els sinc new govern form,negative
1303678847561408512,The government fights the disease but how to fight the hungry stomach. @PM_Nepal,govern fight diseas fight hungri stomach,negative
1305555932747685889,"@shuangyinghe @MiriamMLex @gahler_michael @benedictrogers @ipacglobal @hk_watch @AnnaFotyga_PE @KubiliusA @EnginEroglu_FW @petras_petras @DavQuinn @EPPGroup This is from Nepal. I'm from Kathmandu,Nepal.We love China very much &amp; hate India who has been encroaching Nepalese territories &amp; water resources. In this Pic,Nepalese police r helping China by not allowing Tibetan refugees to demonstrate or launch protest programs against China.",nepal im kathmandunepalw love china much amp hate india encroach nepales territori amp water resourc picnepales polic r help china allow tibetan refuge demonstr launch protest program china,positive
1305542801891893249,Attacks on journalists during protests increasing: UNESCO https://t.co/hTRSj6iNIr,attack journalist protest increas unesco,negative
1305509983727939584,In-custody death of a Dalit youth in Kailali sparks protests. #Nepal https://t.co/IPkTc6wMQZ,incustodi death dalit youth kailali spark protest,negative
1305474689372844032,Nepal: In-custody death of a Dalit youth in Kailali sparks protests. #DalitLivesMatter  https://t.co/LYEhNi7Vpd,nepal incustodi death dalit youth kailali spark protest,negative
1305420188389646336,TKP: In-custody death of a Dalit youth in Kailali sparks protests - https://t.co/1WCIbm4Kdt,tkp incustodi death dalit youth kailali spark protest,negative
1305338174420316160,Video...Police...Officer...Detain...Reporter...Cover...Protest...Draw...Backlash...arrest...KPCC...radio...LAist...reporter...Josie Huang...2...LA...County...Sheriff...deputies...shot...ambush...shooting...fire...smoke...explosion...blast...US...UK...Denmark...Nepal...Angola...UN,videopoliceofficerdetainreportercoverprotestdrawbacklasharrestkpccradiolaistreporterjosi huang2lacountysheriffdeputiesshotambushshootingfiresmokeexplosionblastusukdenmarknepalangolaun,neutral
1305328185857339392,@kghimire1 Waiting for it to happen. Wouldn't it trigger a much bigger mass to come to streets to protest? Be careful what you wish for,wait happen wouldnt trigger much bigger mass come street protest care wish,positive
1305174845114560513,"Being a true neighbour, I have decided to support this global protest for our beloved global leader @Dr_Uditraj ji As a sign of protest, Nepal is with you till Congress make Udit Raj ji their party president. Let’s all Uditians participate #MainBhiUditraj",true neighbour decid support global protest belov global leader ji sign protest nepal till congress make udit raj ji parti presid let uditian particip,positive
1305164539290251264,@kanishk94_sh @Ace1241_ @SameeraKhan You are a very insensitive person. I live in Nepal. The main issue was due to not being a Hindu state. The madhesi people did protest. It wasn't related to China You are making fun of people's suffering. You really need some help. Stop reading Indian media.,insensit person live nepal main issu due hindu state madhesi peopl protest wasnt relat china make fun peopl suffer realli need help stop read indian media,negative
1305099048513232896,"A lot of Nepalis are already very frustrated at Nepal govt and if we see loadshedding again once Kulman is gone and not reappointed as MD, there will be mass protests and responsibility for those protests will solely lie on Nepal govt.. even fear of pandemic won't stop that",lot nepali alreadi frustrat nepal govt see loadshed kulman gone reappoint md mass protest respons protest sole lie nepal govt even fear pandem wont stop,negative
1305069146594594817,"@exladiee You're, perhaps, more braver than me. I couldn't articulate it. The better version though, ""Nepal Jaa Kar Zinda hujayen gey"" There were people who said wah wah in response to this statement. Now, to see them protest against this same statement, is nothing but hypocrisy RIP thou",your perhap braver couldnt articul better version though nepal jaa kar zinda hujayen gey peopl said wah wah respons statement see protest statement noth hypocrisi rip thou,positive
1305027402288906240,"Congratulation US Ambassador to Nepal No top-guns will be against of MCC in Nepal. J N Khanal bags almost Billion Rupees, Prachanda gets single Chairmanship, K P gets unshakeable throne . Street &amp; media protests are nothing for Oli Govt. Congratulations to MCC Lovers !",congratul us ambassador nepal topgun mcc nepal j n khanal bag almost billion rupe prachanda get singl chairmanship k p get unshak throne street amp media protest noth oli govt congratul mcc lover,positive
